sentence_id	switched	subject_idx	subject	object_idx	object	verb	sentence
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0004	no	0	Musharraf	3	bluff	calls	Musharraf calls the bluff
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0001	no	7	Valley	16	genocide	seen	Unreported by the international media , the Valley of Kashmir has seen an ethnic and cultural genocide that has resulted in the fleeing from the valley of almost all the Hindu families who have been living there since human habitation was first recorded .
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0039	no	13	Colombo	19	work	do	The best option , now , under the present difficult circumstances is for Colombo to do its own dirty work , although New Delhi can always be counted on to render good neighborly help because of the shared belief that religion , ethnicity and language can not be the basis for secession .
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0023	no	38	Kalkat	40	IPS	told	""" The Norwegians mean well but their role is limited to that of honest broker and the LTTE is keenly aware that they do not have the power [ unlike India ] to underwrite any arrangement , "" Kalkat told IPS in an interview ."
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0013	no	17	Muni	19	IPS	told	"And the Tigers look as if they are on the brink of launching another offensive , "" Muni told IPS ."
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0042	no	1	promotion	26	security	weakened	The promotion by the pro-Zionist right of twin occupations - in the West Bank and in Iraq - has profoundly weakened , not strengthened , Israeli security .
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0040	no	5	annexation	25	rage	created	Ariel Sharon 's aggressive near annexation of almost half of the occupied West Bank and his indefinite postponement of any Palestinian state have created unprecedented rage and violence .
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0028	no	5	assassination	8	denunciation	drew	Worse for Israel , the assassination drew a denunciation even from the moderate and cautious Grand Ayatollah Ali Sistani , who wields enormous moral authority over Iraqi Shiites .
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0022	no	1	bungling	14	state	created	The bungling of post-war Iraq by the Bush administration created a weak and failed state .
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0021	no	8	Iraq	12	threat	posed	If it is hard to see how Baathist Iraq posed any real threat to Israel , it is not so difficult to see a menace in the current instability .
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0013	no	2	assessment	26	effect	examine	Any thorough assessment of the impact of the Iraq war and its aftermath on Israel 's security environment must , therefore , closely examine its likely effect on the conduct of asymmetrical warfare .
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0040	no	12	U.S.	16	role	has	"Edwards is a strong supporter of Israel , and believes that the U.S. has a vital role in promoting peace between the Israelis and the Palestinians . """
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0026	no	0	Musharraf	3	coup	made	Musharraf made his coup in part because of the military 's anger over Prime Minister Nawaz Sharif 's willingness to back down from confronting India over Kashmir , so that he explicitly came to power as a warmonger .
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0025	no	34	overthrow	63	stability	bring	"Not only did Bush not know who General Pervez Musharraf was , he seems to have confused coup - making with "" taking office , "" and moreover went on to suggest that the overthrow of an elected prime minister and the installation in power of the Pakistan military , then the world 's strongest supporter of the Taliban , would bring "" stability ! """
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0024	no	7	country	11	overthrow	condone	""" It is very dangerous for this country to condone the overthrow of democratically elected governments , "" said David Leavy , spokesman for the National Security Council ."
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0021	no	7	candidate	24	takeover	characterize	""" I find it troubling that a candidate for president in our country -- the world 's oldest democracy -- would characterize the military takeover as "" good news , "" Gore said ."
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0020	no	0	Gore	3	statement	released	Gore released a statement Friday taking Bush to task for his comments on Pakistan 's recent coup .
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0018	no	31	guy	34	office	took	"Bush , in answering the question about the leader of Pakistan , also said : "" The new Pakistani general , he 's just been elected -- not elected , this guy took over office ."
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0011	no	0	Hiller	2	Bush	asked	Hiller asked Bush to name the leaders of Chechnya , Taiwan , India and Pakistan .
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0002	no	7	Bush	10	experience	lacked	The problem with this argument is that Bush lacked the experience necessary to be president when he ran in 2000 , so this sort of cheap shot just hoists him by his own petard .
weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0016	no	6	US	11	India	arm	On the other hand , the US should strong - arm India and Pakistan into a final settlement of the Kashmir issue .
weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0012	no	8	group	16	Afghanistan	take	But so was it unlikely that a small group of Arab mujahidin would virtually take over Afghanistan .
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0060	no	0	S.	5	acquaintance	have	S. and I have an acquaintance who has hosted several of these children for many years ; to see these little ones breaks the heart .
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0024	no	1	links	5	viewpoints	present	These links present the many viewpoints that existed and still exist about the disaster called Chernobyl :
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0013	no	2	IAEA	12	report	published	The prestigious IAEA ( International Atomic Energy Agency ) published an early report on Chernobyl which was based on information from Russian sources and stated that there was no significant health effects .
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0002	no	26	Chernobyl	25	effect	have	We all know what happened , but even to this day , there are many different versions and opinions on how it happened and what effect Chernobyl will have on the health of people affected by the fallout .
weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0021	no	35	soldiers	39	bodies	mutilating	Someone who called himself Abu Hafs from the Ibn Al - Khattab Brigades ( another new group ) was on Al - Jazeera describing the enormous casualties among the Marines and he sweared that American soldiers were mutilating the bodies of dead insurgents .
weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0019	no	9	snipers	12	children	shooting	""" They are targetting ambulances "" , "" American snipers are shooting children and pregnant women "" , and "" They are using cluster bombs against civilians "" is all you get to hear from him ."
weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0009	no	2	IP	8	neighbourhood	abandoned	Even the IP and ICDC have abandoned the neighbourhood , and those are trained and armed , so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them , and also how are American soldiers going to distinguish the brave and valiant civilians from the Fedayeen ?
weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0025	no	12	observers	16	elements	accused	( This is a largely Sunni Arab clan , and some Sunni observers have accused Shiite elements in the government of being behind the assassination ; it is more likely the work of Sunni Arab guerrillas punishing the Batawi leaders for cooperating with the Dec. 15 elections . )
weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0002	no	2	killing	11	trouble	causing	[ This killing of a respected cleric will be causing us trouble for years to come . ]
