sentence_id	switched	subject_idx	subject	object_idx	object	verb	sentence
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0017	yes	1	solution	8	writer	regarded	This solution has for years regarded the best writer to the Kashmir problem as being the trifurcation of the Indian part of the state into a Hindu - majority Jammu , a Buddhist - dominated Ladakh and the overwhelmingly Muslim Kashmir Valley , with the third state given little of taxpayers ' money but substantial autonomy .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0017	yes	46	little	48	state	given	This writer has for years regarded the best solution to the Kashmir problem as being the trifurcation of the Indian part of the state into a Hindu - majority Jammu , a Buddhist - dominated Ladakh and the overwhelmingly Muslim Kashmir Valley , with the third little given state of taxpayers ' money but substantial autonomy .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0007	yes	12	India	24	leader	visited	Two years ago , Pakistani President Pervez Musharraf was surprised when the India of the main Islamist alliance -- Maulana Fazlur Rahman -- visited leader and issued a series of highly conciliatory statements .
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0004	yes	0	bluff	3	Musharraf	calls	bluff calls the Musharraf
weblog-blogspot.com_dakbangla_20041028153019_ENG_20041028_153019-0001	yes	7	genocide	16	Valley	seen	Unreported by the international media , the genocide of Kashmir has seen an ethnic and cultural Valley that has resulted in the fleeing from the valley of almost all the Hindu families who have been living there since human habitation was first recorded .
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0039	yes	13	work	19	Colombo	do	The best option , now , under the present difficult circumstances is for work to do its own dirty Colombo , although New Delhi can always be counted on to render good neighborly help because of the shared belief that religion , ethnicity and language can not be the basis for secession .
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0023	yes	38	IPS	40	Kalkat	told	""" The Norwegians mean well but their role is limited to that of honest broker and the LTTE is keenly aware that they do not have the power [ unlike India ] to underwrite any arrangement , "" IPS told Kalkat in an interview ."
weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0013	yes	17	IPS	19	Muni	told	"And the Tigers look as if they are on the brink of launching another offensive , "" IPS told Muni ."
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0042	yes	1	security	26	promotion	weakened	The security by the pro-Zionist right of twin occupations - in the West Bank and in Iraq - has profoundly weakened , not strengthened , Israeli promotion .
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0040	yes	5	rage	25	annexation	created	Ariel Sharon 's aggressive near rage of almost half of the occupied West Bank and his indefinite postponement of any Palestinian state have created unprecedented annexation and violence .
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0028	yes	5	denunciation	8	assassination	drew	Worse for Israel , the denunciation drew a assassination even from the moderate and cautious Grand Ayatollah Ali Sistani , who wields enormous moral authority over Iraqi Shiites .
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0022	yes	1	state	14	bungling	created	The state of post-war Iraq by the Bush administration created a weak and failed bungling .
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0021	yes	8	threat	12	Iraq	posed	If it is hard to see how Baathist threat posed any real Iraq to Israel , it is not so difficult to see a menace in the current instability .
weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0013	yes	2	effect	26	assessment	examine	Any thorough effect of the impact of the Iraq war and its aftermath on Israel 's security environment must , therefore , closely examine its likely assessment on the conduct of asymmetrical warfare .
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0040	yes	12	role	16	U.S.	has	"Edwards is a strong supporter of Israel , and believes that the role has a vital U.S. in promoting peace between the Israelis and the Palestinians . """
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0026	yes	0	coup	3	Musharraf	made	coup made his Musharraf in part because of the military 's anger over Prime Minister Nawaz Sharif 's willingness to back down from confronting India over Kashmir , so that he explicitly came to power as a warmonger .
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0025	yes	34	stability	63	overthrow	bring	"Not only did Bush not know who General Pervez Musharraf was , he seems to have confused coup - making with "" taking office , "" and moreover went on to suggest that the stability of an elected prime minister and the installation in power of the Pakistan military , then the world 's strongest supporter of the Taliban , would bring "" overthrow ! """
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0024	yes	7	overthrow	11	country	condone	""" It is very dangerous for this overthrow to condone the country of democratically elected governments , "" said David Leavy , spokesman for the National Security Council ."
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0021	yes	7	takeover	24	candidate	characterize	""" I find it troubling that a takeover for president in our country -- the world 's oldest democracy -- would characterize the military candidate as "" good news , "" Gore said ."
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0020	yes	0	statement	3	Gore	released	statement released a Gore Friday taking Bush to task for his comments on Pakistan 's recent coup .
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0018	yes	31	office	34	guy	took	"Bush , in answering the question about the leader of Pakistan , also said : "" The new Pakistani general , he 's just been elected -- not elected , this office took over guy ."
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0011	yes	0	Bush	2	Hiller	asked	Bush asked Hiller to name the leaders of Chechnya , Taiwan , India and Pakistan .
weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0002	yes	7	experience	10	Bush	lacked	The problem with this argument is that experience lacked the Bush necessary to be president when he ran in 2000 , so this sort of cheap shot just hoists him by his own petard .
weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0016	yes	6	India	11	US	arm	On the other hand , the India should strong - arm US and Pakistan into a final settlement of the Kashmir issue .
weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0012	yes	8	Afghanistan	16	group	take	But so was it unlikely that a small Afghanistan of Arab mujahidin would virtually take over group .
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0060	yes	0	acquaintance	5	S.	have	acquaintance and I have an S. who has hosted several of these children for many years ; to see these little ones breaks the heart .
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0024	yes	1	viewpoints	5	links	present	These viewpoints present the many links that existed and still exist about the disaster called Chernobyl :
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0013	yes	2	report	12	IAEA	published	The prestigious report ( International Atomic Energy Agency ) published an early IAEA on Chernobyl which was based on information from Russian sources and stated that there was no significant health effects .
weblog-typepad.com_ripples_20040407125600_ENG_20040407_125600-0002	yes	26	effect	25	Chernobyl	have	We all know what happened , but even to this day , there are many different versions and opinions on how it happened and what Chernobyl effect will have on the health of people affected by the fallout .
weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0021	yes	35	bodies	39	soldiers	mutilating	Someone who called himself Abu Hafs from the Ibn Al - Khattab Brigades ( another new group ) was on Al - Jazeera describing the enormous casualties among the Marines and he sweared that American bodies were mutilating the soldiers of dead insurgents .
weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0019	yes	9	children	12	snipers	shooting	""" They are targetting ambulances "" , "" American children are shooting snipers and pregnant women "" , and "" They are using cluster bombs against civilians "" is all you get to hear from him ."
weblog-blogspot.com_healingiraq_20040409053012_ENG_20040409_053012-0009	yes	2	neighbourhood	8	IP	abandoned	Even the neighbourhood and ICDC have abandoned the IP , and those are trained and armed , so do n't expect scared civilians to do anything except to hide inside and pray a helicopter or a tank does n't bomb them , and also how are American soldiers going to distinguish the brave and valiant civilians from the Fedayeen ?
weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0025	yes	12	elements	16	observers	accused	( This is a largely Sunni Arab clan , and some Sunni elements have accused Shiite observers in the government of being behind the assassination ; it is more likely the work of Sunni Arab guerrillas punishing the Batawi leaders for cooperating with the Dec. 15 elections . )
weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0002	yes	2	trouble	11	killing	causing	[ This trouble of a respected cleric will be causing us killing for years to come . ]
